time,arrival_time,sensor,local_track_id,callsign_true,x,y,z,vx,vy,vz,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
2420.0,2420.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,234792.74129174856,-304738.63568438153,3157.215155084693,156.39572227919416,-143.18513314846422,-24.817373444537356,10,150.0,4.0,False
2420.0,2420.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,54804.92689342865,-305010.6411662699,2262.4253930136665,-160.13902281366512,-148.96038841954734,-18.951702137399074,10,150.0,4.0,False
2420.0,2420.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,234680.34491454673,-304812.513519036,3085.376312115951,157.6096980638277,-149.24823594243796,-19.975776304122757,10,80.0,2.0,False
2420.0,2420.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,234421.89116583622,-72680.56745167288,2986.52749206138,162.59159614199362,146.49182421980612,-20.29061873386751,10,80.0,2.0,False
2420.0,2420.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,324391.8904230448,19987.938413127118,2282.4670038810305,-41.87324892052397,-129.93728092599417,-22.938738985449405,10,150.0,4.0,False
2420.0,2420.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,55262.69535800056,-304827.55253660225,2421.8976207659593,-154.33371026942095,-147.13132139813956,-20.54261983660134,10,80.0,2.0,False
2420.0,2420.8,RADAR_B,RADAR_B-CL-2420-0,CLUTTER,-429539.76126303733,-149482.46760246425,-6638.059389748535,-13.720742780269935,-18.89532459976039,-2.212134034657348,2,1000.0,15.0,True
2420.0,2420.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,234307.93727699644,-72528.0300729811,3481.325074506918,163.01828627102975,143.22468936997382,-14.719410301796913,10,150.0,4.0,False
2422.5,2422.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,54741.19594500016,-305147.11143412505,2465.3283791335907,-156.7420499600272,-144.4877988206148,-19.650074683354394,10,80.0,2.0,False
2422.5,2422.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,234543.31481329535,-305660.25505971065,2830.489608739378,154.24241326865464,-143.34242926610617,-19.48135350943895,10,80.0,2.0,False
2422.5,2422.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,234924.50205277684,-72306.14721400643,3046.888780515964,162.92274423355445,141.89123678816492,-19.70462752134267,10,80.0,2.0,False
2422.5,2422.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324647.5228452833,19744.246469840233,2674.3524148823576,-42.546561929159346,-137.5168322243982,-21.79821443317653,10,80.0,2.0,False
2425.0,2425.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,235775.2341764742,-305412.0332326361,2099.4219415199946,159.15314984596682,-142.9507192488783,-21.62574164261767,10,80.0,2.0,False
2425.0,2425.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,235276.46832097264,-72191.93515730886,2962.0866550339147,165.9993651240875,144.29868684242203,-20.76406613326279,10,80.0,2.0,False
2425.0,2425.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,54550.871212803395,-305341.59782744787,2361.2830144761206,-164.51842932376638,-144.51528218721458,-19.391265530851374,10,150.0,4.0,False
2425.0,2425.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,235133.66884165024,-72010.59374506648,2758.6337355980027,152.6020623865807,147.78453925002967,-18.355332325059287,10,150.0,4.0,False
2425.0,2425.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,235780.95790654834,-305723.8404790169,3122.671247528133,160.0788678834723,-148.78949948719603,-16.090961245386136,10,150.0,4.0,False
2425.0,2425.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,324460.1755853295,20126.2947228354,3374.66858197394,-43.78115468135075,-123.84828078678352,-20.011971930683757,10,150.0,4.0,False
2425.0,2425.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324495.5041297473,20026.919519524432,3091.542386709115,-44.14632675961479,-133.33461003585833,-20.78835916975232,10,80.0,2.0,False
2425.0,2425.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,54637.45618371201,-305475.03825054166,2873.770298975499,-158.89397930108322,-146.27422032505876,-19.820646589896587,10,80.0,2.0,False
2427.5,2427.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324252.5869846929,19266.32734721393,3157.9054025309165,-47.0243507639343,-135.23765229675158,-19.69326207455058,10,80.0,2.0,False
2427.5,2427.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,53991.79142978849,-306022.1143289893,3455.977261261642,-157.81877636812453,-146.85287552782899,-24.77977885019549,10,80.0,2.0,False
2427.5,2427.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,235355.28024225298,-306295.1854376369,2751.505535587569,157.45668738007674,-142.48150816762654,-18.536403598672795,10,80.0,2.0,False
2427.5,2427.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,235842.40562958745,-71462.86440548988,2830.366230270667,163.82624176002992,142.34003491850532,-21.02289333451143,10,80.0,2.0,False
2430.0,2431.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,236674.71157400412,-70835.86306652427,2533.679971367561,152.98877379673922,141.11248630950917,-23.221969719287443,10,300.0,7.0,False
2430.0,2430.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,236196.97749251782,-71244.31018848244,2829.47379059244,168.82918339208118,142.92340962316098,-19.235536044299092,10,80.0,2.0,False
2430.0,2431.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,324140.56822971895,18830.713330054332,2362.3095373408896,-49.349463518528935,-140.8569673285855,-8.659988130431344,10,300.0,7.0,False
2430.0,2431.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,236830.16198903948,-305531.01465583936,2976.953819650503,152.74585499563202,-148.6691428381663,-22.237050204876844,10,300.0,7.0,False
2430.0,2430.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,236395.20179845294,-306369.63231619296,2754.208523178087,159.58947773429168,-146.3430899890666,-17.84320631635421,10,80.0,2.0,False
2430.0,2430.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,53523.669756358366,-306350.39650025754,3057.340954960974,-157.21514050378997,-145.43201843974242,-22.375866129938963,10,80.0,2.0,False
2430.0,2430.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,236289.68385063348,-306015.4821138991,2770.7737231108645,158.81556328697366,-151.00517895644907,-23.975581703806473,10,150.0,4.0,False
2430.0,2430.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,324523.90195345314,19241.78338591357,2812.9230654063026,-40.74766526093557,-134.37868289195862,-15.639020273649603,10,150.0,4.0,False
2430.0,2430.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,236149.6085362626,-71082.86935149565,2536.460112718625,163.2227536844907,149.82932600815343,-18.595182067533468,10,150.0,4.0,False
2430.0,2430.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,53285.235250064055,-306382.35188351845,3118.2897889251726,-156.45663864901184,-140.94397841956837,-18.611223171312833,10,150.0,4.0,False
2432.5,2432.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324388.1572465554,18208.123181808904,2820.828204520041,-44.792442537749004,-133.7126338136164,-21.28888244838295,10,80.0,2.0,False
2432.5,2432.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,236426.18457410156,-71324.91178343586,2930.4217456500646,167.93105604467337,144.65606182572265,-21.742846020041988,10,80.0,2.0,False
2432.5,2432.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,53296.90662953709,-306609.20844418986,2970.937366953703,-156.00948388261753,-144.82768998803547,-21.329516723909858,10,80.0,2.0,False
2432.5,2432.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,236820.66593521275,-306565.71774220647,2871.7732651818915,156.51529943388883,-146.4149108052119,-21.802498420305394,10,80.0,2.0,False
2435.0,2435.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324111.6139753938,18844.353091757963,3196.1364450435904,-54.602638175574164,-129.98549309344813,-19.248379662540756,10,80.0,2.0,False
2435.0,2435.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,237219.36815356495,-307030.0746472788,2712.4714671677643,155.4348149546463,-145.29497640161196,-19.481437645434248,10,80.0,2.0,False
2435.0,2435.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,52207.83118052778,-307033.3723014329,2970.1988085087914,-164.85043296416143,-141.48405151885387,-21.41310023643987,10,150.0,4.0,False
2435.0,2435.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,52515.04011584341,-306985.11641004233,3109.720459530195,-155.62442568943808,-143.97973030813603,-20.44317736480348,10,80.0,2.0,False
2435.0,2435.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,236870.45512177385,-70436.80442115979,2992.527581198575,166.1530480670826,145.70973694775205,-19.75129537389297,10,80.0,2.0,False
2435.0,2435.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,324184.4475863665,17978.570732721026,3265.32874907352,-49.19011274987627,-135.97644451505508,-23.18624989057235,10,150.0,4.0,False
2435.0,2435.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,236962.67275992606,-70126.98288963613,3095.2132467922875,170.31825029971338,150.17296606618578,-28.259981410226146,10,150.0,4.0,False
2435.0,2435.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,236901.96134397184,-307118.65221055486,3088.697011900261,162.9430398672936,-151.1567004844232,-24.48460273383763,10,150.0,4.0,False
2437.5,2437.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324203.47447844123,18184.087397361745,2739.7666961832356,-57.75729918015911,-130.03878053992986,-21.995807626791958,10,80.0,2.0,False
2437.5,2437.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,52450.9099819768,-307466.7035875318,3352.2113743286322,-157.22633827999704,-144.1938702879162,-19.89434284167639,10,80.0,2.0,False
2437.5,2437.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,237723.3986245234,-307117.96715032635,3089.6303135432017,160.48042748406095,-146.0067742079075,-20.728019728137447,10,80.0,2.0,False
2437.5,2437.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,237382.15057612688,-70455.15159303714,2901.3501479425504,165.4244436673159,144.00631006537438,-22.450044750978154,10,80.0,2.0,False
2440.0,2440.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,238074.5858386898,-307706.7761029263,3203.7093319514793,157.59331904190935,-146.32148728560406,-23.217913495068093,10,80.0,2.0,False
2440.0,2440.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,237848.55304587376,-70191.48283450378,2563.226297530538,164.20959759092827,146.97651948243933,-21.91255583640014,10,80.0,2.0,False
2440.0,2441.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,52262.94372343119,-307300.83674739243,2910.9168680708385,-153.92524638514743,-137.32214100076226,-7.087736638224065,10,300.0,7.0,False
2440.0,2440.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,324105.17186930106,18138.294857467106,4057.112581709588,-61.33218001445288,-138.55041483679057,-21.87032155529359,10,150.0,4.0,False
2440.0,2441.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,238679.70508897124,-307438.6337067681,2883.333792433815,152.5100534305713,-149.29178202917706,-2.324006929303291,10,300.0,7.0,False
2440.0,2440.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,52281.39074069004,-307690.54223790846,3058.79220620769,-158.41872336857062,-144.55925912284897,-19.450726734561545,10,80.0,2.0,False
2440.0,2440.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,324050.9780106965,17842.761993803262,3023.5844571185703,-54.55385116168969,-132.28312928162617,-18.931321352831,10,80.0,2.0,False
2440.0,2441.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,237667.1059264186,-69121.65786000875,2481.3671990922207,165.01907278066588,145.0483634623307,-24.189553069719093,10,300.0,7.0,False
2440.0,2440.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,238758.92058598073,-307424.99443202553,2654.014390659659,150.99691572389432,-141.32493685150945,-28.95149476082662,10,150.0,4.0,False
2440.0,2440.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,237997.56790267513,-70019.05271526218,3398.8096487422577,164.69359027655344,153.78224362771675,-19.437725145010436,10,150.0,4.0,False
2440.0,2440.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,51988.38584879222,-307711.85862300766,2337.002731395903,-159.67641863183948,-142.055177378221,-20.70849550557652,10,150.0,4.0,False
2442.5,2442.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323927.25287860224,17210.431116737214,2868.0738496371405,-58.08055400808523,-131.2377429693982,-22.849290945236984,10,80.0,2.0,False
2442.5,2442.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,51273.05432967969,-308155.39539709757,2928.2419612517265,-153.00061974359687,-144.2881586420259,-20.844400090647476,10,80.0,2.0,False
2442.5,2442.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,238534.23505047994,-308085.1311641635,2971.95291835911,158.90818803374336,-145.3032978283539,-20.415664987867107,10,80.0,2.0,False
2442.5,2442.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,238414.81220470142,-69218.21446030881,3266.7150788821777,166.05160270415175,144.63926001832118,-20.40743234341214,10,80.0,2.0,False
2445.0,2445.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,323783.2890464512,17719.750403058675,3369.981946246932,-59.10829932443105,-129.28097572585963,-14.831029276041562,10,150.0,4.0,False
2445.0,2445.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,51272.042815155495,-308482.8668169179,2837.269987184245,-156.74346975834374,-144.14256827494074,-19.58950313807868,10,80.0,2.0,False
2445.0,2445.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,238646.42808210014,-309002.5415549193,2880.0397427417106,162.33570239315182,-153.67182054743554,-21.160167543016666,10,150.0,4.0,False
2445.0,2445.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,238859.71963806087,-68918.46773335304,2614.9456087616622,174.80471894935883,141.73326738345273,-22.68812765820209,10,150.0,4.0,False
2445.0,2445.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,238780.4077526901,-68857.28699579036,3012.1976299157395,169.31587671698134,146.79193627425911,-23.642295057716495,10,80.0,2.0,False
2445.0,2445.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,238911.94112351182,-308486.46836254525,3230.570680778877,157.73873599569006,-142.42637598261717,-20.907548808825727,10,80.0,2.0,False
2445.0,2445.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323965.1357056332,16930.396158555624,2801.2389199291006,-62.63779017539203,-127.37189637578489,-22.10566310297766,10,80.0,2.0,False
2447.5,2447.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,239176.63803885647,-308946.3421554566,2558.1854445409426,158.0837317982528,-142.35576909177954,-18.720192275039036,10,80.0,2.0,False
2447.5,2447.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,50534.24411967911,-309012.37283988483,2448.3103073574325,-156.57002462506784,-141.8395522387055,-20.00573382177908,10,80.0,2.0,False
2447.5,2447.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,239141.46264011267,-68835.1953022767,3066.4181135075596,166.23398561534555,145.17165456927293,-20.14485321131058,10,80.0,2.0,False
2450.0,2451.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,240600.70650970616,-308182.33240943553,3520.2580436068642,159.7280542784182,-143.88276310737592,-20.338229042530315,10,300.0,7.0,False
2450.0,2451.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,239579.19772020847,-68376.92450974944,3145.7635600052895,162.4398081089519,141.65695719296437,-22.623600717590946,10,300.0,7.0,False
2450.0,2451.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,323972.9276958228,15949.66646180082,3009.3601990727875,-68.94002170732401,-125.33530969345445,-23.64912506597685,10,300.0,7.0,False
2450.0,2450.8,RADAR_B,RADAR_B-CL-2450-0,CLUTTER,738178.247973514,246353.65364172065,-5094.681591512579,23.86900808496195,-3.483956370582959,2.3677769847011736,2,1000.0,15.0,True
2450.0,2450.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,239311.29963074066,-308998.54412290873,3579.843631404622,156.0141846279938,-148.71592321150712,-25.888731898295486,10,150.0,4.0,False
2450.0,2450.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,239224.88721567867,-68276.19540624374,2145.044497535722,166.6030467478604,147.8144700357317,-26.92088449657701,10,150.0,4.0,False
2450.0,2450.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,239589.0712106189,-309323.02360082354,2643.3654514354353,156.97186341486878,-145.4330105655628,-21.096041664712374,10,80.0,2.0,False
2450.0,2450.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,50157.99081456445,-309226.9360151515,2873.692578591053,-159.98322139977566,-146.3762920213224,-20.35168250579152,10,80.0,2.0,False
2450.0,2450.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323609.0309169876,16399.071602913074,3164.0105685810886,-66.19731164004264,-129.9715130295864,-19.44633359261584,10,80.0,2.0,False
2450.0,2451.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,50128.05411478871,-309137.76718451903,3011.1969976235005,-151.91727623482834,-130.52815465618778,-22.240791758737018,10,300.0,7.0,False
2450.0,2450.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,239655.27175068393,-68398.27617225931,2529.982835716184,167.79310672096238,141.6619716403773,-23.526142525088463,10,80.0,2.0,False
2452.5,2452.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,240028.98771638144,-67809.42633306976,3075.040870468115,168.56583556359936,146.24021258831334,-20.131656014516256,10,80.0,2.0,False
2452.5,2452.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,49894.5330434578,-309704.04164337594,2667.618108313393,-153.6053351034382,-143.2713981757231,-20.02294428647924,10,80.0,2.0,False
2452.5,2452.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323644.9898534817,15901.865774843443,3175.648654417014,-67.64995838320304,-127.74188199918979,-20.431081816447563,10,80.0,2.0,False
2452.5,2452.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,240427.6206916916,-309603.3664142942,2521.9398407290732,156.99827078150878,-143.02118987716088,-22.02660128727482,10,80.0,2.0,False
2455.0,2455.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,240368.3016711135,-67700.27873565035,2667.867501970901,172.87398544507585,145.21668323750248,-23.002144391505304,10,80.0,2.0,False
2455.0,2455.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323606.8086361754,15354.977323229994,2925.490912871818,-66.60840172619434,-124.25583517428021,-21.492600947562813,10,80.0,2.0,False
2455.0,2455.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,49792.997563061166,-309939.6122614525,2805.628821934536,-157.28461644733386,-146.25862351444516,-21.69025313323575,10,80.0,2.0,False
2455.0,2455.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,240315.41652258925,-310336.8861292162,2770.7588045156613,158.11899839683542,-141.974225482195,-16.972345861654887,10,150.0,4.0,False
2455.0,2455.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,49105.63803670347,-309965.1842457118,3045.3332991780003,-157.69008967591472,-150.24011513733396,-19.072488616353073,10,150.0,4.0,False
2455.0,2455.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,240043.335401228,-67507.93359889861,2504.7205448481936,170.21841564045303,143.86520996886605,-19.605824540555748,10,150.0,4.0,False
2455.0,2455.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,240972.49748780028,-309378.9311131764,2488.472471717189,156.65585156384915,-147.67915676495318,-21.502685290763182,10,80.0,2.0,False
2455.0,2455.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,323758.66312389565,15087.962292512357,2657.124433605655,-70.12032969957112,-130.6117593853035,-26.563741160223923,10,150.0,4.0,False
2457.5,2457.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,240817.01345055434,-310346.34321242233,2835.371200279648,158.99427854392138,-143.84875298237557,-25.006454603078232,10,80.0,2.0,False
2457.5,2457.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323550.91168271843,15362.286128859776,3027.337211954998,-68.988193222134,-125.92160300373598,-19.207074909415265,10,80.0,2.0,False
2457.5,2457.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,240817.50753525735,-67308.53470983225,3010.624469429979,169.81685810769193,145.37685264835702,-17.709539192129604,10,80.0,2.0,False
2457.5,2457.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,49608.05379923211,-310344.7018873314,2948.559400261549,-157.3726970810022,-144.0634478519808,-17.29236989541355,10,80.0,2.0,False
2460.0,2461.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,48430.644537529384,-310943.4864809318,1004.4135708525574,-155.363087745041,-146.36457893569818,-19.438436707938536,10,300.0,7.0,False
2460.0,2461.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,240625.63167293096,-310772.8824395884,4012.485787831113,158.28497353346117,-144.2736083398247,-21.03978920924027,10,300.0,7.0,False
2460.0,2460.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323444.5407269498,14994.659055823506,2877.764661377797,-70.55573579714401,-127.12891044353591,-23.17578777198467,10,80.0,2.0,False
2460.0,2460.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,241451.00939700584,-66608.77792602283,2879.9700174497248,168.95689938930653,142.13960547997945,-19.887389168548726,10,80.0,2.0,False
2460.0,2460.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,48694.98080541974,-310737.50334054744,3692.43833806202,-158.23818396696356,-144.13026256805813,-20.84185907845874,10,80.0,2.0,False
2460.0,2460.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,241307.62320164155,-310717.5470586733,2939.1600208915634,155.72257391118728,-144.6449962530629,-20.213414333938935,10,80.0,2.0,False
2460.0,2460.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,48741.33755106792,-310620.6051419774,4031.272910404861,-158.45220475758188,-155.1620148016339,-23.614340996187394,10,150.0,4.0,False
2460.0,2460.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,323591.34232163604,14540.01927467118,2570.659966774384,-71.06335176645176,-134.46784637673218,-18.89679114499469,10,150.0,4.0,False
2460.0,2460.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,242136.92910408627,-310193.9069800754,2704.55904308694,157.27499564211155,-145.0644310790556,-16.87907851275981,10,150.0,4.0,False
2460.0,2460.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,241224.01586571307,-66898.26650524506,3129.1781067895,165.58198684810662,145.6121414282228,-21.060250724810693,10,150.0,4.0,False
2462.5,2462.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,47883.01533525498,-311068.3832311194,3729.319633551592,-156.8693254458131,-145.95417839048545,-18.7897286005231,10,80.0,2.0,False
2462.5,2462.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,241253.42121177202,-311281.7859489604,3138.044733557406,158.19229119806369,-146.40659121407592,-17.93972720344841,10,80.0,2.0,False
2462.5,2462.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323197.3666861081,14838.461518526288,3245.9389939331722,-72.04589199400776,-125.63154462098514,-22.305604629108455,10,80.0,2.0,False
2465.0,2465.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323379.4101431828,13929.12402193528,2914.7310615318265,-77.41081586284689,-126.54966499377606,-20.298445695357874,10,80.0,2.0,False
2465.0,2465.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,47805.30009047568,-311515.1912647331,2707.243252937306,-159.27646684036455,-145.0311155857441,-21.035497262426404,10,80.0,2.0,False
2465.0,2465.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,242411.32042199044,-311249.71525214164,3272.235998158306,158.96192473102352,-143.42366830898246,-20.629622272216437,10,80.0,2.0,False
2465.0,2465.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,242137.18386248656,-66040.65362857055,3164.515360292737,170.52607752553226,141.3053032252684,-18.63949221605644,10,80.0,2.0,False
2465.0,2465.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,241996.71948960028,-65897.14232073868,2869.783326130291,171.51314853967472,143.2597761204332,-23.344424540298284,10,150.0,4.0,False
2465.0,2465.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,323149.1358135506,14288.78621068251,2695.4748596003674,-80.29299942337678,-125.54389849520572,-23.255798810424764,10,150.0,4.0,False
2465.0,2465.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,48233.55936867917,-311363.70647424116,3242.8622279441774,-164.02405107486345,-139.0621238023094,-22.118798046586427,10,150.0,4.0,False
2465.0,2465.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,242241.72818711278,-311173.11781147873,3481.686470390339,146.4261550229242,-144.89935723181935,-21.069340362279387,10,150.0,4.0,False
2467.5,2467.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,242466.54941442737,-65880.51914327644,2913.197626683106,171.0194819640258,146.1060129260919,-23.04837771743898,10,80.0,2.0,False
2467.5,2467.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323252.99596069916,14060.837691286757,3227.855900222999,-79.16339087486462,-123.29120071100925,-19.639222781569778,10,80.0,2.0,False
2467.5,2467.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,242706.84151094363,-311548.1218232809,2800.104377174224,158.1603654299292,-144.16644380072984,-20.640321692669485,10,80.0,2.0,False
2467.5,2467.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,47376.795530139745,-311765.6503329822,3386.9637782840878,-156.7993452732211,-148.86795504358213,-21.850592338990378,10,80.0,2.0,False
2470.0,2470.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,242987.9424132809,-65534.58081460794,3231.6804722928014,173.8581517794691,146.0746178298996,-21.728647303820573,10,80.0,2.0,False
2470.0,2470.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,323111.91076318274,13207.523074980623,2493.0771383306896,-77.80598227523389,-123.79506956785372,-20.462771590679075,10,80.0,2.0,False
2470.0,2471.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,48041.215549324756,-311869.5834939622,4005.081120035253,-152.3615684360419,-142.11671452073517,-23.89311652893437,10,300.0,7.0,False
2470.0,2471.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,242566.7815844714,-312735.385061383,2958.5484836401984,153.98502681388385,-153.14280252013089,-17.717908630912028,10,300.0,7.0,False
2470.0,2471.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,243009.19223611723,-65051.98795740532,2972.845282373303,177.58083815094867,146.3268638963729,-22.35448922528826,10,300.0,7.0,False
2470.0,2470.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,322983.56657366303,12868.816129906634,3422.700713257811,-78.67904031734639,-119.30690054750043,-25.782142132104084,10,150.0,4.0,False
2470.0,2470.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,242011.27260881843,-312719.13024691236,2989.3932036636975,153.45868910370865,-148.0091639987697,-14.814672335816521,10,150.0,4.0,False
