time,sensor,local_track_id,callsign_true,x,y,vx,vy,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
1946.17,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,148129.20071991533,-142706.07175067958,435.3075883979418,150.6066509391166,5,512.3440529249661,8.1756070113073,False
1946.22,RADAR_A,RADAR_A-T3838,HEDEF_2,132108.42339654034,-235233.67310691788,-167.36981887382217,-148.8055174201905,12,245.15001655358802,1.1562054316023351,False
1947.22,RADAR_A,RADAR_A-T7975,HEDEF_3_MANEVRA,149038.6278663453,-142839.71172685947,426.0153385952504,145.57784478063073,10,216.91996338201906,2.021831720409404,False
1948.44,RADAR_A,RADAR_A-T3838,HEDEF_2,131272.09998375658,-235557.07568007256,-166.6560249645761,-148.73411974731997,14,238.54352225415903,0.6611880635625048,False
1948.91,RADAR_A,RADAR_A-T7681,PGT549U,158580.02611251807,-235727.19741838696,166.70478105969556,-148.57889675299572,14,250.72173706046993,0.6611880635625048,False
1950.63,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,148878.49135373047,-142366.55239525044,407.30538409552867,146.47270450537343,8,258.4073349162392,3.5355339059327378,False
1950.8,RADAR_A,RADAR_A-T3838,HEDEF_2,131222.57847530578,-236046.34349133188,-165.46540043911102,-146.68877552002462,13,241.09644585694787,0.8743393107950702,False
1951.33,RADAR_A,RADAR_A-T7681,PGT549U,158791.18574156458,-235581.4668803354,165.74708074879717,-147.56446961427312,14,251.1656691904374,0.6611880635625048,False
1952.75,RADAR_A,RADAR_A-T3838,HEDEF_2,131222.02922562617,-235528.3637862928,-166.8004749874656,-147.39123835474234,13,241.17612858256373,0.8743393107950702,False
1952.87,RADAR_B,RADAR_B-T2028,PGT549U,159246.54565579403,-236140.60438938477,168.3822110394762,-146.25850887801664,10,253.65724130866832,2.021831720409404,False
1954.38,RADAR_A,RADAR_A-T7681,PGT549U,159674.10868628774,-235782.33033202097,166.007408303009,-148.067780960348,14,251.72536487197053,0.6611880635625048,False
1954.42,RADAR_A,RADAR_A-T4850,HEDEF_3_MANEVRA,149145.71435718265,-141507.0235389711,393.27081395859153,147.3656910778974,10,216.620810483203,2.021831720409404,False
1954.93,RADAR_A,RADAR_A-T3838,HEDEF_2,130360.65106142277,-236285.05383668642,-166.68080509408193,-148.51348370600275,13,241.2659183470277,0.8743393107950702,False
1956.9,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,150048.85418732415,-141253.33427520943,381.84439371014867,150.35762060096567,8,258.1483378661057,3.5355339059327378,False
1958.06,RADAR_B,RADAR_B-T2702,HEDEF_2,130755.65367845197,-236335.17273565428,-169.55278120167677,-142.4416263538624,8,301.2096114438014,3.5355339059327378,False
1958.09,RADAR_A,RADAR_A-T3838,HEDEF_2,129732.67507438472,-236506.89089320877,-166.34326790712473,-147.71686572763304,14,238.9440272740769,0.6611880635625048,False
1959.06,RADAR_A,RADAR_A-T9482,HEDEF_3_MANEVRA,149658.45488846934,-140798.36037246036,367.1306912249169,146.00525391479587,10,216.4305158362262,2.021831720409404,False
1959.35,RADAR_B,RADAR_B-T2028,PGT549U,159780.95728760186,-237199.70850228838,163.32561205302602,-153.60506722471962,8,308.44338010881904,3.5355339059327378,False
1960.72,RADAR_A,RADAR_A-T3838,HEDEF_2,129425.60458863634,-236776.79403924936,-164.3759005162943,-146.3847324135805,12,245.73636350728938,1.1562054316023351,False
1961.45,RADAR_B,RADAR_B-T2702,HEDEF_2,129413.95256601395,-237187.98935243604,-166.54439031155923,-146.3062865682375,10,246.07010358121556,2.021831720409404,False
1961.75,RADAR_A,RADAR_A-T5482,PGT549U,160411.48878610416,-237534.47641289214,166.73421796460872,-147.87778578810966,12,259.3993461191319,1.1562054316023351,False
1961.82,RADAR_A,RADAR_A-T9482,HEDEF_3_MANEVRA,150008.28672561893,-140225.40297564495,350.6120029691486,145.22924493560006,9,240.43945017650054,2.6736220001334834,False
1962.41,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,149901.0655366175,-140306.84736370292,349.83304959164184,149.6634910037799,9,217.38835229764288,2.6736220001334834,False
1963.23,RADAR_C,RADAR_C-T9227,HEDEF_3_MANEVRA,149221.75799958513,-140003.29886536,352.3283016236872,139.630497868363,6,426.6023170329455,6.1825125572116635,False
1963.71,RADAR_A,RADAR_A-T5482,PGT549U,161126.61212442938,-237351.92048534294,166.34257239497802,-147.3061224043304,13,255.75297103648197,0.8743393107950702,False
1965.39,RADAR_B,RADAR_B-T2028,PGT549U,160801.94256379257,-237823.17712427524,168.11967875275244,-147.40158920810498,9,276.31505392858736,2.6736220001334834,False
1965.42,RADAR_C,RADAR_C-SC05477,STATIC_CLUTTER,55149.8722324674,53319.330500858916,0.7293018152288289,0.21154600190626635,2,1134.321747974356,18.905362466239264,True
1965.57,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,149900.7795252501,-139756.71453351274,332.97007575547434,146.03176964393325,10,216.16615264193132,2.021831720409404,False
1966.02,RADAR_A,RADAR_A-T2958,HEDEF_2,128829.91229346057,-237691.85351192093,-166.8482510508006,-148.42850404907404,13,241.73321845951273,0.8743393107950702,False
1966.1,RADAR_B,RADAR_B-T2702,HEDEF_2,128849.5902957449,-238544.00634844953,-165.11441522530015,-153.74434663471482,8,301.6342342573975,3.5355339059327378,False
1966.15,RADAR_A,RADAR_A-T5482,PGT549U,161462.92846874832,-237805.63297799663,167.42690008738228,-146.5259447085057,14,253.88756940618129,0.6611880635625048,False
1968.57,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,150203.3680663691,-139122.90965694102,314.9858475936634,149.24764120832685,9,240.1944160971018,2.6736220001334834,False
1968.6,RADAR_A,RADAR_A-T2958,HEDEF_2,128348.62520839364,-238440.62925832937,-167.45987291772127,-147.0604907861759,12,246.06763687799196,1.1562054316023351,False
1969.16,RADAR_B,RADAR_B-T2028,PGT549U,161545.57884499597,-238191.5803439863,164.86949523916795,-146.0952739372805,11,243.58301664357256,1.528938460803196,False
1969.2,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,150739.189425555,-138878.65017618172,320.8830545862712,140.04146791240592,6,398.7311870830649,6.1825125572116635,False
1969.28,RADAR_A,RADAR_A-T5482,PGT549U,161889.64390965772,-238143.4922491658,166.19881355457488,-146.68456811639066,12,260.7491893084378,1.1562054316023351,False
1971.0,RADAR_A,RADAR_A-SC62965,STATIC_CLUTTER,-331728.0040818475,-102057.38258483172,-0.3118266498019924,-0.05784043998755527,2,1134.321747974356,18.905362466239264,True
1971.0,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,150289.26986104905,-139383.39760990246,305.4130605302646,146.10894028047792,11,200.83096298100006,1.528938460803196,False
1971.06,RADAR_A,RADAR_A-T2958,HEDEF_2,127890.48221735266,-238408.66578854466,-166.63735051132508,-147.7571200245156,13,241.95182141873704,0.8743393107950702,False
1971.08,RADAR_B,RADAR_B-T2702,HEDEF_2,127307.36922660537,-238751.3601674113,-164.30908407937264,-149.3719653358013,8,301.9009544951421,3.5355339059327378,False
1971.44,RADAR_C,RADAR_C-T9166,HEDEF_2,127886.90302785953,-238637.79760742586,-166.77905612037998,-148.1414310530608,7,395.2747986984591,4.6753056338464924,False
1972.11,RADAR_A,RADAR_A-T5482,PGT549U,161884.81447763997,-238670.9076283396,166.9833136012742,-146.99814688967496,13,257.2835667004429,0.8743393107950702,False
1973.27,RADAR_A,RADAR_A-T2958,HEDEF_2,127198.57751506168,-238541.31113265984,-166.8611088983553,-147.14189741210308,13,242.04858215706236,0.8743393107950702,False
1973.5,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,150266.57051735267,-138449.36310242422,290.7035973449638,150.8476441005548,9,240.01740259734902,2.6736220001334834,False
1973.55,RADAR_B,RADAR_B-SC46433,STATIC_CLUTTER,-343925.53934116644,108115.75793907112,-0.33896029664093213,-0.26066560934693994,3,857.790551951732,14.296509199195533,True
1973.59,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,150234.62411029375,-138624.53701402748,290.2942958493,149.59535291726277,7,316.19920826601316,4.6753056338464924,False
1975.26,RADAR_B,RADAR_B-T2028,PGT549U,162793.46456503734,-239573.01750290435,164.73356190524734,-155.43727403917092,8,310.49207538546597,3.5355339059327378,False
1975.61,RADAR_A,RADAR_A-T2958,HEDEF_2,127182.05327585977,-239061.44586797417,-166.02024644913666,-146.3115760495414,14,239.70667445881128,0.6611880635625048,False
1976.15,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,150705.9643614759,-137959.52043390606,279.73673928600164,146.47453948028118,9,239.92315561081142,2.6736220001334834,False
1976.37,RADAR_C,RADAR_C-T9227,HEDEF_3_MANEVRA,150377.11977472607,-138085.2481432281,269.08526750209273,162.6828829510635,4,681.7194524649581,10.811227536508623,False
1977.26,RADAR_A,RADAR_A-T2150,PGT549U,163335.98254051112,-239190.0137862143,166.39181415284673,-148.24801987647962,13,258.22253753138284,0.8743393107950702,False
1977.74,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,150517.37791951824,-138216.72380485735,276.12161006773647,139.24178478099128,8,257.3054050821096,3.5355339059327378,False
1977.82,RADAR_A,RADAR_A-T2958,HEDEF_2,126738.99849194061,-239552.5935250983,-164.6219266961042,-146.84152990869686,13,242.25024984172927,0.8743393107950702,False
1978.6,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,150777.7672949524,-137347.34176206743,266.6952767803061,144.66869752120698,10,215.6474972210058,2.021831720409404,False
1979.67,RADAR_B,RADAR_B-T2028,PGT549U,163515.98187421064,-239721.76114685644,166.865593753351,-146.7474114121331,10,257.8313748528387,2.021831720409404,False
1980.35,RADAR_A,RADAR_A-T2958,HEDEF_2,126766.70284465216,-240138.4641549999,-165.73355467568175,-146.55948332350175,14,239.92075559756594,0.6611880635625048,False
1980.62,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,151128.969553211,-137605.1257246647,260.50060629526774,143.480370398515,9,239.76519382402682,2.6736220001334834,False
1980.69,RADAR_A,RADAR_A-T2833,PGT549U,163305.04783698532,-240043.8047639218,165.97595572924203,-147.30707774817344,14,256.56106674095764,0.6611880635625048,False
1981.59,RADAR_B,RADAR_B-T1977,HEDEF_2,126630.00480657679,-239852.3675990048,-166.478499507674,-147.9181850138369,12,226.500300903192,1.1562054316023351,False
1982.06,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,150977.51831145198,-137506.08090596096,252.6199509592254,148.57256054130247,9,216.4527664724122,2.6736220001334834,False
1982.6,RADAR_B,RADAR_B-T2028,PGT549U,163591.63734457237,-240398.0595528802,166.99293865297497,-146.69047523398757,9,278.8031073864994,2.6736220001334834,False
1983.03,RADAR_A,RADAR_A-T2958,HEDEF_2,125932.40223498414,-240257.57222284435,-165.13992511735634,-147.5580616784143,14,240.04286850314037,0.6611880635625048,False
1983.06,RADAR_C,RADAR_C-T9227,HEDEF_3_MANEVRA,151331.50733844942,-138589.9841106734,256.30000192353543,146.8473457648321,5,533.2709702673966,8.1756070113073,False
1983.18,RADAR_B,RADAR_B-T1977,HEDEF_2,125945.91277568955,-240088.4587734642,-165.05133412131332,-146.91697832046046,11,234.43167125574246,1.528938460803196,False
1983.6,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,151008.58269018805,-136965.2551407722,240.77967804557338,144.06695812821462,10,215.45215168747796,2.021831720409404,False
1983.66,RADAR_A,RADAR_A-T2833,PGT549U,164255.71833192417,-240441.1302436193,166.50388215470912,-146.68068452605576,14,257.1076230461294,0.6611880635625048,False
1985.28,RADAR_A,RADAR_A-T2958,HEDEF_2,125523.06277730715,-240654.12968344934,-165.12921217811078,-147.7215423626786,14,240.14671636072717,0.6611880635625048,False
1985.63,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,151266.52876720854,-136787.41703931487,230.87731857367373,146.53356593787908,11,200.2124081794156,1.528938460803196,False
1987.27,RADAR_B,RADAR_B-T1977,HEDEF_2,124819.49177122663,-240579.93553475896,-161.67579249409815,-146.9203299045032,9,269.0978561520141,2.6736220001334834,False
1987.59,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,151352.67896028934,-136831.54764266367,218.40727744817426,150.39044399858406,8,256.91754412659265,3.5355339059327378,False
1987.98,RADAR_A,RADAR_A-T2958,HEDEF_2,125039.51057624967,-241065.60306984777,-165.92955905033435,-146.8584959334045,13,242.7116020072013,0.8743393107950702,False
1988.09,RADAR_B,RADAR_B-SC69319,STATIC_CLUTTER,389175.3729846344,-173872.15504495954,0.5436599188271412,0.34699243256054857,3,857.790551951732,14.296509199195533,True
1988.6,RADAR_A,RADAR_A-T4978,PGT549U,164578.87370805055,-240717.24075517862,164.6030858169518,-147.21904464083389,14,258.0156929100105,0.6611880635625048,False
1989.11,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,150981.79440155384,-136305.08545239823,215.99403657437975,145.95818171607718,9,239.46920110240615,2.6736220001334834,False
1991.12,RADAR_A,RADAR_A-T2958,HEDEF_2,124618.43351798659,-241438.80608915878,-165.69726369102315,-147.04944073287282,14,240.4187297240659,0.6611880635625048,False
1991.47,RADAR_A,RADAR_A-T4978,PGT549U,165271.64555892372,-241477.72775531883,164.87240766329947,-148.21592879136466,12,264.7338498034811,1.1562054316023351,False
1991.61,RADAR_C,RADAR_C-T9227,HEDEF_3_MANEVRA,151261.90456542347,-135769.57008449122,211.98060429457533,136.99024860805974,5,533.0192178051603,8.1756070113073,False
1991.97,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,151802.74775940375,-135891.6417347187,199.53885195764553,146.74710563524246,11,199.95035999973422,1.528938460803196,False
1993.56,RADAR_B,RADAR_B-SC55470,STATIC_CLUTTER,100582.11142839212,207812.01955984687,-0.5902029662680016,-0.4658922644441446,4,648.6736521905174,10.811227536508623,True
1994.18,RADAR_A,RADAR_A-T4978,PGT549U,165755.5669955481,-242135.08810880102,166.05189818496817,-145.71068650170557,12,265.22174473029224,1.1562054316023351,False
1994.75,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,152140.76182352944,-135381.75835423102,186.5007082195775,143.27052114973105,9,239.2754228470983,2.6736220001334834,False
1994.89,RADAR_B,RADAR_B-T4803,PGT549U,165571.59769742397,-242194.2883722057,164.51506101686675,-145.70098667735851,10,260.2171840958416,2.021831720409404,False
1994.98,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,151420.72249068014,-136122.0582081356,195.29877406864736,141.45719087589023,5,511.35639225730705,8.1756070113073,False
1995.33,RADAR_A,RADAR_A-T5812,HEDEF_2,123924.31365102762,-242013.30811191266,-164.22785440318458,-147.4501828744904,12,247.2565047743884,1.1562054316023351,False
1996.38,RADAR_C,RADAR_C-SC05477,STATIC_CLUTTER,55144.63695472957,53340.29206438013,0.23559885007947198,0.42769908879129603,4,648.6736521905174,10.811227536508623,True
1996.97,RADAR_A,RADAR_A-T4978,PGT549U,166463.68298259255,-242515.66264667868,164.33789412247108,-146.38984965705444,14,259.5579585967608,0.6611880635625048,False
1997.67,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,151854.33265766388,-135402.9001716851,168.23463991271478,146.12708094070214,9,239.1762023773085,2.6736220001334834,False
1998.45,RADAR_A,RADAR_A-T5812,HEDEF_2,123176.24050057071,-242826.08738777804,-164.70797839783884,-147.23733062559216,13,243.2023325546821,0.8743393107950702,False
1998.57,RADAR_A,RADAR_A-T4978,PGT549U,166262.97855399508,-242910.2578313006,164.27029748668338,-146.59026354526202,14,259.85132098633386,0.6611880635625048,False
1999.67,RADAR_B,RADAR_B-T4499,HEDEF_3_MANEVRA,151808.54656232178,-134691.64774866778,172.17135377748596,151.65481857029263,6,397.9590925348241,6.1825125572116635,False
2000.18,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,152000.28545298366,-134832.94106211181,156.83820252183398,147.31559398708205,11,199.6157989277173,1.528938460803196,False
2000.2,RADAR_B,RADAR_B-T2921,HEDEF_2,123078.22793350313,-242313.6181830827,-167.79660764940297,-146.01983755018625,11,235.66344024096705,1.528938460803196,False
2000.34,RADAR_A,RADAR_A-T4978,PGT549U,166332.6251141723,-242666.11348083877,164.67921593197275,-146.15579018709425,14,260.1781137128221,0.6611880635625048,False
2003.04,RADAR_A,RADAR_A-T1204,HEDEF_2,122381.76161517855,-242914.5289194025,-165.53065509924483,-147.75161556074843,14,240.99090953373462,0.6611880635625048,False
2003.12,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,152637.26820638787,-134354.47263263166,149.46300171144497,145.78122716043126,9,239.06773333155203,2.6736220001334834,False
2005.0,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,153145.58387203375,-134259.28650282157,141.0627678705181,147.89877787658824,9,239.17756915541048,2.6736220001334834,False
2005.11,RADAR_A,RADAR_A-T1204,HEDEF_2,122818.93963868647,-243118.69654236233,-164.87124411198445,-146.20360700059072,14,241.09457189324047,0.6611880635625048,False
2005.22,RADAR_A,RADAR_A-T1594,PGT549U,168001.5041209709,-243367.28884599358,165.18079773137333,-147.63439227456882,14,261.074128216192,0.6611880635625048,False
2005.44,RADAR_B,RADAR_B-T2921,HEDEF_2,122250.86781672401,-243345.6924509206,-165.33431527958405,-149.77084200414188,10,249.04117307834312,2.021831720409404,False
2007.13,RADAR_A,RADAR_A-T1204,HEDEF_2,121776.83175757011,-244384.76459940107,-164.14139227607404,-147.6297581581305,13,243.62672007133742,0.8743393107950702,False
2007.56,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,153470.3294983406,-133771.26720885743,133.62124698339852,144.13205181521562,10,215.08225883344755,2.021831720409404,False
2008.07,RADAR_A,RADAR_A-T1594,PGT549U,168284.7100088107,-243756.11144376683,165.76147986590584,-147.71832855980747,13,263.8404010693236,0.8743393107950702,False
2008.45,RADAR_B,RADAR_B-T4624,PGT549U,168234.5483519029,-243955.94448631947,165.13392410626008,-147.77186649374696,11,250.0537823350936,1.528938460803196,False
2009.71,RADAR_A,RADAR_A-T1204,HEDEF_2,121495.31202393306,-244572.5675332304,-164.37326547617852,-148.03709631595953,13,243.7560766855229,0.8743393107950702,False
2010.31,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,154084.03425336626,-133163.57173903583,129.869615495761,143.77256417902797,11,200.09644285558286,1.528938460803196,False
2010.92,RADAR_A,RADAR_A-SC62965,STATIC_CLUTTER,-331776.32426107634,-102079.09610137517,-0.47176604707156017,0.023721260270720468,4,648.6736521905174,10.811227536508623,True
2011.06,RADAR_B,RADAR_B-T2921,HEDEF_2,121202.99641695079,-244192.9970522688,-162.54788147046256,-144.79293208516978,9,270.6281238054879,2.6736220001334834,False
2011.18,RADAR_B,RADAR_B-SC46433,STATIC_CLUTTER,-343934.19292460015,108085.3013835785,-0.9083587772596765,-0.23968816408447166,3,857.790551951732,14.296509199195533,True
2012.51,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,154397.3076443107,-132762.66885541214,126.92440797109631,144.85949310830495,10,215.41268006204257,2.021831720409404,False
2013.79,RADAR_B,RADAR_B-T4624,PGT549U,169159.74487419197,-244879.38134717426,167.5256638994436,-142.6840304987471,8,315.51991621176086,3.5355339059327378,False
2014.01,RADAR_A,RADAR_A-T7628,HEDEF_2,120311.82577223715,-244488.1522281154,-164.78444826520047,-147.41495128065316,14,241.54723331662467,0.6611880635625048,False
2014.05,RADAR_A,RADAR_A-T1344,PGT549U,169460.26065039184,-244632.43558349824,165.58214179417382,-145.8306241459919,13,264.92966582130526,0.8743393107950702,False
2015.41,RADAR_B,RADAR_B-T4060,HEDEF_3_MANEVRA,155204.26742312172,-132218.30542090625,115.8642459336028,150.39075537018596,8,256.59364444957725,3.5355339059327378,False
2015.46,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,155518.30366526256,-132309.164269597,121.77212084961481,146.3183468521334,11,200.4702950487309,1.528938460803196,False
2016.13,RADAR_A,RADAR_A-T7628,HEDEF_2,120663.98266885582,-245238.92980343796,-163.88896415011027,-145.53717166875546,14,241.65642297098546,0.6611880635625048,False
2016.26,RADAR_B,RADAR_B-T2921,HEDEF_2,120446.91611967553,-245081.1428304222,-162.28830588258342,-149.13231968337988,11,236.87281046641317,1.528938460803196,False
2018.33,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,155950.9961215693,-132137.68565008388,111.77379811563712,147.95434869147522,10,215.8089853943752,2.021831720409404,False
2018.57,RADAR_A,RADAR_A-T7628,HEDEF_2,119741.7963457077,-245587.87485943234,-164.19447169029988,-146.9186299040027,13,244.2080194267868,0.8743393107950702,False
2018.96,RADAR_A,RADAR_A-T7938,PGT549U,169887.37052504066,-245549.59353338592,166.4171906680306,-147.60862472626883,12,269.6714118935734,1.1562054316023351,False
2019.29,RADAR_B,RADAR_B-T4624,PGT549U,169887.46012181792,-245673.47754743835,165.24785261671573,-146.4939699139726,12,244.58785657867156,1.1562054316023351,False
2019.55,RADAR_B,RADAR_B-T2921,HEDEF_2,119983.09763652527,-245438.10363172722,-161.06138493290015,-147.12351799526772,10,250.0579905510741,2.021831720409404,False
2020.57,RADAR_A,RADAR_A-SC62965,STATIC_CLUTTER,-331688.12989516446,-102062.89644023393,-0.2140471567045517,0.38173939478917135,4,648.6736521905174,10.811227536508623,True
2020.9,RADAR_A,RADAR_A-T7628,HEDEF_2,119922.49027735072,-246084.6410276645,-164.3649444597327,-148.4733102884949,13,244.3283679965887,0.8743393107950702,False
2021.2,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,157002.4557030919,-131383.16921930067,111.9252322323461,148.37017164379975,10,216.0083297554499,2.021831720409404,False
2021.9,RADAR_B,RADAR_B-T4060,HEDEF_3_MANEVRA,156932.1213919804,-132064.3910854665,104.53694558176089,144.4488738482389,6,398.14800305673646,6.1825125572116635,False
2021.95,RADAR_A,RADAR_A-T7938,PGT549U,170284.03995203497,-245815.0694713214,164.93481844533036,-146.51042221645247,13,266.36873998258943,0.8743393107950702,False
2022.07,RADAR_B,RADAR_B-SC69319,STATIC_CLUTTER,389175.33720921585,-173892.69246189966,-0.27568093893292533,-0.3429009266307825,3,857.790551951732,14.296509199195533,True
2022.27,RADAR_C,RADAR_C-SC05477,STATIC_CLUTTER,55145.461860982316,53301.36639588847,0.5017841790580224,-0.5598124497072529,3,857.790551951732,14.296509199195533,True
2023.08,RADAR_A,RADAR_A-SC14575,STATIC_CLUTTER,-336612.0046152938,-43820.83057412805,-0.07005699445622213,-0.28360452848527895,1,1500.0,25.0,True
2023.4,RADAR_A,RADAR_A-T7628,HEDEF_2,119279.72928251514,-245942.70250211188,-165.36786787823556,-146.74289654213507,13,244.45868409256147,0.8743393107950702,False
2024.28,RADAR_B,RADAR_B-T2921,HEDEF_2,119212.90544466415,-246433.7701157114,-164.79320323533796,-151.60597051900174,9,271.5143848444217,2.6736220001334834,False
2024.54,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,157979.80167027653,-130934.95366541126,102.68929926609647,147.8418258823652,10,216.24305852947654,2.021831720409404,False
2024.92,RADAR_A,RADAR_A-T7938,PGT549U,170584.33763456065,-246516.64702082862,164.40193967502097,-144.8532458332066,14,264.69341657974564,0.6611880635625048,False
2025.76,RADAR_A,RADAR_A-T7628,HEDEF_2,118797.41368757389,-246178.961600486,-165.627170859555,-147.07274928702122,14,242.16172557255996,0.6611880635625048,False
2026.4,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,158154.28479434593,-130698.2115611144,101.90758558902478,148.47765885013163,11,201.28961028824222,1.528938460803196,False
2026.76,RADAR_B,RADAR_B-T4060,HEDEF_3_MANEVRA,158177.51497632836,-129742.84923521416,99.14528049414108,141.53913373552786,5,511.4730563102,8.1756070113073,False
2027.17,RADAR_B,RADAR_B-T2921,HEDEF_2,118723.3463480929,-246994.08216639777,-163.68317790517824,-143.99738623212127,9,271.7105161516444,2.6736220001334834,False
2027.25,RADAR_C,RADAR_C-T7998,HEDEF_2,118972.8299516046,-246544.05561236688,-167.143079654754,-146.788695553864,6,466.27854489695096,6.1825125572116635,False
2027.66,RADAR_A,RADAR_A-T7938,PGT549U,171358.7825816134,-246997.0926313674,163.86093889846148,-146.8901493704272,13,267.40847498109997,0.8743393107950702,False
2027.92,RADAR_A,RADAR_A-T7628,HEDEF_2,118182.16757904456,-246517.65993755264,-165.13578792663006,-145.84002076910863,14,242.27689650115173,0.6611880635625048,False
2028.46,RADAR_B,RADAR_B-T1177,PGT549U,171319.2480375972,-247087.427927079,171.01420850632502,-144.54267141592135,8,317.4559166756467,3.5355339059327378,False
2028.6,RADAR_C,RADAR_C-T7052,PGT549U,171431.92552514884,-246444.4596566322,171.25223764472426,-145.92839944866267,7,411.0671299921189,4.6753056338464924,False
2028.79,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,159231.86906283267,-130555.5557764529,93.52229759863525,145.2123847939709,11,201.47322659680177,1.528938460803196,False
2029.67,RADAR_A,RADAR_A-T7938,PGT549U,171818.30603214094,-247282.48421512952,164.60745816745327,-145.42726496898047,14,265.5660759980821,0.6611880635625048,False
2030.46,RADAR_A,RADAR_A-T7628,HEDEF_2,117580.28959940303,-246835.5063537374,-163.7098388469654,-146.16754732252022,14,242.4128358375986,0.6611880635625048,False
2031.12,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,159207.4751425823,-129924.6584488873,90.89819257693493,149.80352317981527,10,216.71356809864028,2.021831720409404,False
2031.68,RADAR_B,RADAR_B-SC55470,STATIC_CLUTTER,100561.85580136534,207784.99559236047,-0.9912495900530559,0.0994031045017963,1,1500.0,25.0,True
2032.34,RADAR_B,RADAR_B-T4060,HEDEF_3_MANEVRA,160348.78632496807,-129282.22985256423,89.49668718872333,151.60910773134555,5,511.54536375035514,8.1756070113073,False
2032.41,RADAR_A,RADAR_A-T7938,PGT549U,171781.6782264182,-247691.92645174873,165.26535306200253,-145.5618440273189,14,266.0699376579289,0.6611880635625048,False
2032.58,RADAR_A,RADAR_A-T7628,HEDEF_2,117820.93167503965,-247827.2769771635,-161.76459812354366,-148.33574928810765,12,249.11503719334456,1.1562054316023351,False
2033.03,RADAR_C,RADAR_C-T7677,HEDEF_3_MANEVRA,159620.01142284434,-130340.31377484318,92.76341612657576,146.69831861636015,6,425.47569953789485,6.1825125572116635,False
2033.31,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,159888.4738370035,-129719.05216942567,87.65310989824943,146.41433487885485,11,201.8247342178844,1.528938460803196,False
2034.88,RADAR_B,RADAR_B-T1177,PGT549U,172490.6082051378,-247600.22488103368,165.4166474647946,-148.35291948290077,10,266.52508403423724,2.021831720409404,False
2035.14,RADAR_A,RADAR_A-T7628,HEDEF_2,117308.88922888823,-247467.70562399263,-164.45827402497682,-146.00377699443422,14,242.66614041063784,0.6611880635625048,False
2035.21,RADAR_A,RADAR_A-T7938,PGT549U,172707.68116160313,-247977.41299280216,164.49301085922647,-147.25746643435824,13,268.78485374416283,0.8743393107950702,False
2035.22,RADAR_A,RADAR_A-T2861,HEDEF_3_MANEVRA,160244.97480395102,-129654.11111579578,82.0423744707228,145.33291401535956,10,217.01242053495392,2.021831720409404,False
2035.65,RADAR_B,RADAR_B-T2520,HEDEF_2,117075.047434134,-247595.93091042357,-164.6087470767145,-143.8569406855464,12,230.69908571763855,1.1562054316023351,False
2036.18,RADAR_B,RADAR_B-SC46433,STATIC_CLUTTER,-343930.6273791322,108122.72661203446,0.43003006080825973,0.38614958135655686,2,1134.321747974356,18.905362466239264,True
